First_Name,Last_Name,Email,Customer_ID,Senior_Citizen,Tenure_Month,Phone_Service,Internet_Service,Contract_Type,Payment_Method,Monthly_Charges,Total_Charges,Churn_Status
Verilink,1907-UBQFC,1907-ubqfc@verilink-test.com,1907-UBQFC,1,10,Yes,Fiber optic,Month-to-month,Electronic check,72.85,688.65,Yes
Verilink,7508-SMHXL,7508-smhxl@verilink-test.com,7508-SMHXL,1,15,Yes,Fiber optic,Month-to-month,Credit card (automatic),89,1288.3,No
Verilink,3865-YIOTT,3865-yiott@verilink-test.com,3865-YIOTT,0,72,Yes,Fiber optic,One year,Bank transfer (automatic),106.1,7848.5,No
Verilink,5993-BQHEA,5993-bqhea@verilink-test.com,5993-BQHEA,0,12,Yes,No,One year,Credit card (automatic),20.05,267,No
Verilink,6024-RUGGH,6024-ruggh@verilink-test.com,6024-RUGGH,0,72,Yes,No,Two year,Bank transfer (automatic),25.2,1798.9,No
Verilink,6513-EECDB,6513-eecdb@verilink-test.com,6513-EECDB,1,1,Yes,Fiber optic,Month-to-month,Electronic check,73.55,73.55,Yes
Verilink,3956-CJUST,3956-cjust@verilink-test.com,3956-CJUST,1,23,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),75.4,1643.55,No
Verilink,4079-WWQQQ,4079-wwqqq@verilink-test.com,4079-WWQQQ,0,72,No,DSL,Two year,Bank transfer (automatic),65.55,4807.45,No
Verilink,6103-BOCOU,6103-bocou@verilink-test.com,6103-BOCOU,0,26,Yes,Fiber optic,Month-to-month,Electronic check,80.7,2193,No
Verilink,5149-TGWDZ,5149-tgwdz@verilink-test.com,5149-TGWDZ,0,21,Yes,Fiber optic,One year,Mailed check,104.55,2239.4,No
Verilink,7471-WNSUF,7471-wnsuf@verilink-test.com,7471-WNSUF,0,60,Yes,No,One year,Bank transfer (automatic),24.15,1505.9,No
Verilink,8942-DBMHZ,8942-dbmhz@verilink-test.com,8942-DBMHZ,0,12,Yes,No,Month-to-month,Mailed check,20.45,255.35,No
Verilink,4301-VVZKA,4301-vvzka@verilink-test.com,4301-VVZKA,0,16,Yes,Fiber optic,Month-to-month,Electronic check,75.4,1189.4,No
Verilink,9199-PWQVC,9199-pwqvc@verilink-test.com,9199-PWQVC,0,63,Yes,DSL,One year,Credit card (automatic),79.7,4786.15,No
Verilink,4824-GUCBY,4824-gucby@verilink-test.com,4824-GUCBY,1,22,Yes,Fiber optic,Month-to-month,Electronic check,81.7,1820.9,No
Verilink,5393-HJZSM,5393-hjzsm@verilink-test.com,5393-HJZSM,0,32,Yes,DSL,Month-to-month,Bank transfer (automatic),76.3,2404.15,No
Verilink,7074-IEVOJ,7074-ievoj@verilink-test.com,7074-IEVOJ,1,3,Yes,Fiber optic,Month-to-month,Electronic check,79.4,205.05,Yes
Verilink,9625-QSTYE,9625-qstye@verilink-test.com,9625-QSTYE,0,13,Yes,Fiber optic,Month-to-month,Electronic check,81.15,952.3,Yes
Verilink,0862-PRCBS,0862-prcbs@verilink-test.com,0862-PRCBS,0,68,Yes,Fiber optic,Two year,Credit card (automatic),103.75,7039.45,No
Verilink,8812-ZRHFP,8812-zrhfp@verilink-test.com,8812-ZRHFP,0,30,Yes,Fiber optic,One year,Electronic check,86.45,2538.05,No
Verilink,5146-CBVOE,5146-cbvoe@verilink-test.com,5146-CBVOE,0,16,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),75.1,1212.85,No
Verilink,0454-OKRCT,0454-okrct@verilink-test.com,0454-OKRCT,0,33,Yes,Fiber optic,Two year,Bank transfer (automatic),80.6,2651.1,No
Verilink,5787-KXGIY,5787-kxgiy@verilink-test.com,5787-KXGIY,0,72,Yes,No,Two year,Credit card (automatic),19.3,1304.8,No
Verilink,4750-ZRXIU,4750-zrxiu@verilink-test.com,4750-ZRXIU,1,4,Yes,Fiber optic,Month-to-month,Electronic check,84.6,360.1,Yes
Verilink,4198-VFOEA,4198-vfoea@verilink-test.com,4198-VFOEA,0,12,No,DSL,One year,Mailed check,33.6,435.45,No
Verilink,6630-UJZMY,6630-ujzmy@verilink-test.com,6630-UJZMY,1,4,Yes,Fiber optic,Month-to-month,Electronic check,83.25,308.05,No
Verilink,5709-LVOEQ,5709-lvoeq@verilink-test.com,5709-LVOEQ,0,0,Yes,DSL,Two year,Mailed check,80.85, ,No
Verilink,6400-BWQKW,6400-bwqkw@verilink-test.com,6400-BWQKW,0,6,Yes,Fiber optic,Month-to-month,Electronic check,79.05,434.5,Yes
Verilink,2692-AQCPF,2692-aqcpf@verilink-test.com,2692-AQCPF,0,65,Yes,Fiber optic,One year,Credit card (automatic),108.05,7118.9,No
Verilink,0347-UBKUZ,0347-ubkuz@verilink-test.com,0347-UBKUZ,0,15,Yes,No,Month-to-month,Mailed check,19.9,320.45,No
Verilink,0835-DUUIQ,0835-duuiq@verilink-test.com,0835-DUUIQ,0,24,Yes,No,One year,Bank transfer (automatic),21.05,531.55,No
Verilink,0811-GSDTP,0811-gsdtp@verilink-test.com,0811-GSDTP,0,13,No,DSL,Month-to-month,Electronic check,30.15,382.2,No
Verilink,7567-ECMCM,7567-ecmcm@verilink-test.com,7567-ECMCM,0,24,Yes,Fiber optic,Month-to-month,Credit card (automatic),79.85,2001,No
Verilink,6115-ZTBFQ,6115-ztbfq@verilink-test.com,6115-ZTBFQ,0,72,No,DSL,Two year,Bank transfer (automatic),65.5,4919.7,No
Verilink,6353-BRMMA,6353-brmma@verilink-test.com,6353-BRMMA,0,54,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),104.1,5645.8,No
Verilink,6680-WKXRZ,6680-wkxrz@verilink-test.com,6680-WKXRZ,0,3,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),74.4,215.8,Yes
Verilink,6231-WFGFH,6231-wfgfh@verilink-test.com,6231-WFGFH,0,4,Yes,No,Month-to-month,Mailed check,20.5,77.6,No
Verilink,9904-EHEVJ,9904-ehevj@verilink-test.com,9904-EHEVJ,1,32,Yes,Fiber optic,Month-to-month,Mailed check,91.35,2896.55,No
Verilink,7028-DVOIQ,7028-dvoiq@verilink-test.com,7028-DVOIQ,1,35,Yes,Fiber optic,Month-to-month,Electronic check,99.05,3395.8,Yes
Verilink,6169-PPETC,6169-ppetc@verilink-test.com,6169-PPETC,0,35,Yes,No,Two year,Bank transfer (automatic),20.5,759.35,No
Verilink,4208-UFFGW,4208-uffgw@verilink-test.com,4208-UFFGW,1,2,Yes,DSL,Month-to-month,Mailed check,44.95,85.15,Yes
Verilink,8584-KMVXD,8584-kmvxd@verilink-test.com,8584-KMVXD,0,8,Yes,Fiber optic,Month-to-month,Electronic check,75.6,535.55,No
Verilink,8467-WYNSR,8467-wynsr@verilink-test.com,8467-WYNSR,0,22,Yes,DSL,Month-to-month,Mailed check,55.1,1253.15,No
Verilink,0851-DFJKB,0851-dfjkb@verilink-test.com,0851-DFJKB,0,15,Yes,DSL,Month-to-month,Electronic check,58.95,955.15,No
Verilink,5382-SOYZL,5382-soyzl@verilink-test.com,5382-SOYZL,0,22,Yes,Fiber optic,Month-to-month,Electronic check,95.1,2162.6,No
Verilink,9448-REEVD,9448-reevd@verilink-test.com,9448-REEVD,0,1,Yes,DSL,Month-to-month,Credit card (automatic),44.7,44.7,Yes
Verilink,3261-CQXOL,3261-cqxol@verilink-test.com,3261-CQXOL,0,71,Yes,No,Two year,Bank transfer (automatic),25.45,1813.35,No
Verilink,8388-FYNPZ,8388-fynpz@verilink-test.com,8388-FYNPZ,0,4,Yes,DSL,Month-to-month,Electronic check,56.75,245.15,No
Verilink,4002-BQWPQ,4002-bqwpq@verilink-test.com,4002-BQWPQ,0,25,Yes,DSL,Month-to-month,Bank transfer (automatic),81.75,2028.8,No
Verilink,5651-YLPRD,5651-ylprd@verilink-test.com,5651-YLPRD,0,32,Yes,Fiber optic,Month-to-month,Electronic check,86.1,2723.75,No
Verilink,2826-DXLQO,2826-dxlqo@verilink-test.com,2826-DXLQO,1,7,No,DSL,Month-to-month,Bank transfer (automatic),29.8,220.45,No
Verilink,4378-BZYFP,4378-bzyfp@verilink-test.com,4378-BZYFP,0,17,Yes,No,One year,Mailed check,20.5,365.8,No
Verilink,9489-UTFKA,9489-utfka@verilink-test.com,9489-UTFKA,1,8,Yes,DSL,Month-to-month,Bank transfer (automatic),60.9,551.95,No
Verilink,4849-PYRLQ,4849-pyrlq@verilink-test.com,4849-PYRLQ,1,56,Yes,DSL,Two year,Bank transfer (automatic),73.25,4054.2,No
Verilink,9117-SHLZX,9117-shlzx@verilink-test.com,9117-SHLZX,0,1,Yes,DSL,Month-to-month,Mailed check,45.7,45.7,Yes
Verilink,9889-TMAHG,9889-tmahg@verilink-test.com,9889-TMAHG,1,8,Yes,Fiber optic,Month-to-month,Credit card (automatic),100.3,832.35,Yes
Verilink,4541-RMRLG,4541-rmrlg@verilink-test.com,4541-RMRLG,0,7,Yes,No,Month-to-month,Electronic check,19.25,112.3,Yes
Verilink,7764-BDPEE,7764-bdpee@verilink-test.com,7764-BDPEE,0,3,Yes,No,Month-to-month,Mailed check,20.85,60.65,No
Verilink,3429-IFLEM,3429-iflem@verilink-test.com,3429-IFLEM,0,71,Yes,DSL,Two year,Credit card (automatic),77.35,5550.1,No
Verilink,3158-MOERK,3158-moerk@verilink-test.com,3158-MOERK,0,2,Yes,Fiber optic,Month-to-month,Electronic check,96,174.8,Yes
Verilink,7294-TMAOP,7294-tmaop@verilink-test.com,7294-TMAOP,0,1,Yes,Fiber optic,Month-to-month,Electronic check,90.55,90.55,Yes
Verilink,5002-GCQFH,5002-gcqfh@verilink-test.com,5002-GCQFH,0,49,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),93.85,4733.1,No
Verilink,0556-FJEGU,0556-fjegu@verilink-test.com,0556-FJEGU,0,58,Yes,DSL,Two year,Bank transfer (automatic),70.1,4048.95,No
Verilink,8919-FYFQZ,8919-fyfqz@verilink-test.com,8919-FYFQZ,1,44,No,DSL,Month-to-month,Electronic check,30.35,1359.7,Yes
Verilink,0604-THJFP,0604-thjfp@verilink-test.com,0604-THJFP,0,59,Yes,DSL,Two year,Credit card (automatic),75.95,4542.35,No
Verilink,2834-JRTUA,2834-jrtua@verilink-test.com,2834-JRTUA,0,71,Yes,Fiber optic,Two year,Electronic check,108.05,7532.15,Yes
Verilink,5875-YPQFJ,5875-ypqfj@verilink-test.com,5875-YPQFJ,0,1,Yes,Fiber optic,Month-to-month,Electronic check,69.9,69.9,Yes
Verilink,5879-SESNB,5879-sesnb@verilink-test.com,5879-SESNB,0,11,Yes,Fiber optic,Month-to-month,Electronic check,75.25,888.65,No
Verilink,6646-QVXLR,6646-qvxlr@verilink-test.com,6646-QVXLR,1,62,Yes,Fiber optic,One year,Electronic check,103.75,6383.35,Yes
Verilink,6461-PPAXN,6461-ppaxn@verilink-test.com,6461-PPAXN,0,35,Yes,DSL,One year,Bank transfer (automatic),54.95,1916,No
Verilink,3318-ISQFQ,3318-isqfq@verilink-test.com,3318-ISQFQ,0,20,Yes,No,Month-to-month,Bank transfer (automatic),19.5,413,No
Verilink,1106-HRLKZ,1106-hrlkz@verilink-test.com,1106-HRLKZ,0,40,Yes,No,Two year,Mailed check,19.6,808.95,No
Verilink,2483-XSSMZ,2483-xssmz@verilink-test.com,2483-XSSMZ,0,39,Yes,DSL,One year,Electronic check,47.85,1886.4,No
Verilink,8603-IJWDN,8603-ijwdn@verilink-test.com,8603-IJWDN,0,1,Yes,Fiber optic,Month-to-month,Electronic check,86.6,86.6,Yes
Verilink,8165-ZJRNM,8165-zjrnm@verilink-test.com,8165-ZJRNM,0,72,Yes,No,Two year,Bank transfer (automatic),23.75,1679.25,No
Verilink,9369-XFEHK,9369-xfehk@verilink-test.com,9369-XFEHK,1,33,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),80.6,2656.5,Yes
Verilink,2604-XVDAM,2604-xvdam@verilink-test.com,2604-XVDAM,0,12,Yes,DSL,Month-to-month,Bank transfer (automatic),43.8,540.95,No
Verilink,3717-OFRTN,3717-ofrtn@verilink-test.com,3717-OFRTN,0,1,Yes,No,Month-to-month,Bank transfer (automatic),19.75,19.75,No
Verilink,9046-JBFWA,9046-jbfwa@verilink-test.com,9046-JBFWA,0,27,Yes,No,Month-to-month,Mailed check,19.15,537.35,No
Verilink,3280-NMUVX,3280-nmuvx@verilink-test.com,3280-NMUVX,0,34,Yes,No,One year,Credit card (automatic),19.6,678.8,No
Verilink,1206-EHBDD,1206-ehbdd@verilink-test.com,1206-EHBDD,0,56,Yes,Fiber optic,Two year,Bank transfer (automatic),80.3,4513.65,No
Verilink,8361-LBRDI,8361-lbrdi@verilink-test.com,8361-LBRDI,0,58,Yes,No,Two year,Credit card (automatic),24.35,1423.85,No
Verilink,4883-KCPZJ,4883-kcpzj@verilink-test.com,4883-KCPZJ,0,22,Yes,No,Two year,Credit card (automatic),25.25,555.4,No
Verilink,9108-EQPNQ,9108-eqpnq@verilink-test.com,9108-EQPNQ,0,10,Yes,No,Two year,Credit card (automatic),26.1,225.55,No
Verilink,7277-KAMWT,7277-kamwt@verilink-test.com,7277-KAMWT,0,13,Yes,No,Two year,Credit card (automatic),20,268.45,No
Verilink,3842-IYKUE,3842-iykue@verilink-test.com,3842-IYKUE,0,35,Yes,Fiber optic,Month-to-month,Credit card (automatic),85.3,2917.5,Yes
Verilink,6641-XRPSU,6641-xrpsu@verilink-test.com,6641-XRPSU,0,34,Yes,Fiber optic,Month-to-month,Credit card (automatic),70,2416.1,Yes
